direction,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,be_triggered,pnl,mfe_pts,mae_pts,exit_reason,holding_mins,opt_dS,opt_delta_entry,opt_delta_exit,opt_gamma,opt_theta_daily,opt_delta_effect,opt_gamma_pnl,opt_theta_effect,opt_vega_effect,opt_change,opt_pnl_per_lot,opt_gross_pnl,opt_slippage,opt_total_pnl,opt_breakeven_dS,opt_lot_size
long,2015-03-03 14:30:00+05:30,2015-03-03 15:10:00+05:30,8981.5,8998.745569036551,8970.934332846806,8998.745569036551,True,17.25,26.75,3.25,TRAIL_SL,40,17.2456,0.2,0.210347,0.0006,-10.53,3.5294,5.7995,-1.1232,0.0,2.4062,2.4062,156.4,50.0,106.4,5.5695,65
long,2015-03-04 10:25:00+05:30,2015-03-04 11:00:00+05:30,9073.5,9060.755832777137,9060.755832777137,9060.755832777137,False,-12.74,9.05,15.1,STOP_LOSS,35,-12.7442,0.2,0.192353,0.0006,-10.53,-2.505,3.1671,-0.9828,0.0,-3.4878,-3.4878,-226.71,50.0,-276.71,4.8783,65
short,2015-03-05 09:30:00+05:30,2015-03-05 10:00:00+05:30,8939.0,8912.204047101854,8953.86969107945,8912.204047101854,True,26.8,46.35,7.1,TRAIL_SL,30,-26.796,-0.2,-0.216078,0.0006,-10.53,5.5531,14.0015,-0.8424,0.0,4.7107,4.7107,306.19,50.0,256.19,-4.1857,65
short,2015-03-05 10:05:00+05:30,2015-03-05 10:15:00+05:30,8918.35,8930.92046644563,8930.92046644563,8930.92046644563,False,-12.57,1.95,15.0,STOP_LOSS,10,12.5705,-0.2,-0.192458,0.0006,-10.53,-2.4714,3.0813,-0.2808,0.0,-2.7522,-2.7522,-178.89,50.0,-228.89,-1.4011,65
short,2015-03-10 09:30:00+05:30,2015-03-10 10:35:00+05:30,8756.1,8766.878336178019,8766.878336178019,8766.878336178019,False,-10.78,30.7,13.8,STOP_LOSS,65,10.7783,-0.2,-0.193533,0.0006,-10.53,-2.1243,2.2654,-1.8252,0.0,-3.9495,-3.9495,-256.72,50.0,-306.72,-9.0044,65
short,2015-03-10 14:55:00+05:30,2015-03-10 15:05:00+05:30,8692.65,8702.545484273747,8702.545484273747,8702.545484273747,False,-9.9,10.05,27.15,STOP_LOSS,10,9.8955,-0.2,-0.194063,0.0006,-10.53,-1.9527,1.9095,-0.2808,0.0,-2.2335,-2.2335,-145.17,50.0,-195.17,-1.4011,65
long,2015-03-13 09:45:00+05:30,2015-03-13 10:05:00+05:30,8794.1,8775.95049537225,8775.95049537225,8775.95049537225,False,-18.15,8.5,63.5,STOP_LOSS,20,-18.1495,0.2,0.18911,0.0006,-10.53,-3.541,6.4234,-0.5616,0.0,-4.1026,-4.1026,-266.67,50.0,-316.67,2.7963,65
short,2015-03-13 14:30:00+05:30,2015-03-13 15:15:00+05:30,8656.7,8650.4,8666.844144124718,8666.844144124718,False,6.3,24.3,6.5,SOFT_EOD_EXIT,45,-6.3,-0.2,-0.20378,0.0006,-10.53,1.2707,0.774,-1.2636,0.0,0.0071,0.0071,0.46,50.0,-49.54,-6.2592,65
short,2015-03-16 10:10:00+05:30,2015-03-16 11:55:00+05:30,8639.15,8648.112016512365,8648.112016512365,8648.112016512365,False,-8.96,12.45,9.15,STOP_LOSS,105,8.962,-0.2,-0.194623,0.0006,-10.53,-1.7707,1.5662,-2.9484,0.0,-4.7191,-4.7191,-306.74,50.0,-356.74,-14.4297,65
short,2015-03-17 14:35:00+05:30,2015-03-17 14:55:00+05:30,8650.0,8659.151278232594,8659.151278232594,8659.151278232594,False,-9.15,3.25,27.65,STOP_LOSS,20,9.1513,-0.2,-0.194509,0.0006,-10.53,-1.8076,1.633,-0.5616,0.0,-2.3692,-2.3692,-154.0,50.0,-204.0,-2.7963,65
long,2015-03-18 09:30:00+05:30,2015-03-18 09:45:00+05:30,8716.15,8697.400386976042,8697.400386976042,8697.400386976042,False,-18.75,4.8,31.45,STOP_LOSS,15,-18.7496,0.2,0.18875,0.0006,-10.53,-3.655,6.8552,-0.4212,0.0,-4.0762,-4.0762,-264.95,50.0,-314.95,2.0994,65
long,2015-03-18 10:00:00+05:30,2015-03-18 10:30:00+05:30,8705.6,8689.150317850816,8689.150317850816,8689.150317850816,False,-16.45,9.25,19.4,STOP_LOSS,30,-16.4497,0.2,0.19013,0.0006,-10.53,-3.2169,5.2765,-0.8424,0.0,-4.0593,-4.0593,-263.85,50.0,-313.85,4.1857,65
long,2015-03-19 10:20:00+05:30,2015-03-19 10:55:00+05:30,8768.05,8754.637712358928,8754.637712358928,8754.637712358928,False,-13.41,6.0,25.35,STOP_LOSS,35,-13.4123,0.2,0.191953,0.0006,-10.53,-2.6339,3.5078,-0.9828,0.0,-3.6167,-3.6167,-235.08,50.0,-285.08,4.8783,65
short,2015-03-20 09:30:00+05:30,2015-03-20 10:50:00+05:30,8619.85,8588.683918707507,8633.869646962743,8588.683918707507,True,31.17,44.55,3.1,TRAIL_SL,80,-31.1661,-0.2,-0.2187,0.0006,-10.53,6.4955,18.9408,-2.2464,0.0,4.2491,4.2491,276.19,50.0,226.19,-11.0489,65
short,2015-03-23 14:30:00+05:30,2015-03-23 15:15:00+05:30,8559.15,8549.3,8566.973016310672,8566.973016310672,False,9.85,18.4,6.55,SOFT_EOD_EXIT,45,-9.85,-0.2,-0.20591,0.0006,-10.53,1.9962,1.8919,-1.2636,0.0,0.7326,0.7326,47.62,50.0,-2.38,-6.2592,65
short,2015-03-25 09:30:00+05:30,2015-03-25 13:35:00+05:30,8558.65,8526.768914922803,8568.760990452038,8526.768914922803,True,31.88,40.4,3.7,TRAIL_SL,245,-31.8811,-0.2,-0.219129,0.0006,-10.53,6.6506,19.8199,-6.8796,0.0,-0.229,-0.229,-14.88,50.0,-64.88,-32.7857,65
short,2015-03-26 14:40:00+05:30,2015-03-26 15:10:00+05:30,8402.7,8338.254060132553,8410.68536309174,8338.254060132553,True,64.45,76.35,8.8,TRAIL_SL,30,-64.4459,-0.2,-0.238668,0.0006,-10.53,14.0106,80.9889,-0.8424,0.0,13.1682,13.1682,855.93,50.0,805.93,-4.1857,65
short,2015-03-27 09:30:00+05:30,2015-03-27 10:40:00+05:30,8369.55,8346.139311382,8385.817450103303,8346.139311382,True,23.41,33.4,4.95,TRAIL_SL,70,-23.4107,-0.2,-0.214046,0.0006,-10.53,4.8301,10.6872,-1.9656,0.0,2.8645,2.8645,186.19,50.0,136.19,-9.6872,65
long,2015-03-30 14:30:00+05:30,2015-03-30 15:15:00+05:30,8460.0,8487.588037879497,8449.91309907017,8487.588037879497,True,27.59,35.75,4.5,TRAIL_SL,45,27.588,0.2,0.216553,0.0006,-10.53,5.7231,14.8414,-1.2636,0.0,4.4595,4.4595,289.87,50.0,239.87,6.2592,65
long,2015-03-31 09:55:00+05:30,2015-03-31 12:25:00+05:30,8510.7,8529.397491195585,8497.19341505406,8529.397491195585,True,18.7,24.35,3.45,TRAIL_SL,150,18.6975,0.2,0.211218,0.0006,-10.53,3.8339,6.8171,-4.212,0.0,-0.3781,-0.3781,-24.58,50.0,-74.58,20.4337,65
short,2015-04-01 09:30:00+05:30,2015-04-01 10:20:00+05:30,8485.95,8495.127463551195,8495.127463551195,8495.127463551195,False,-9.18,20.95,11.15,STOP_LOSS,50,9.1775,-0.2,-0.194494,0.0006,-10.53,-1.8128,1.6424,-1.404,0.0,-3.2168,-3.2168,-209.09,50.0,-259.09,-6.9476,65
long,2015-04-06 09:30:00+05:30,2015-04-06 13:25:00+05:30,8583.75,8605.093872457555,8568.092066325724,8605.093872457555,True,21.34,27.75,9.9,TRAIL_SL,235,21.3439,0.2,0.212806,0.0006,-10.53,4.3918,8.8834,-6.5988,0.0,-2.207,-2.207,-143.46,50.0,-193.46,31.5051,65
long,2015-04-07 09:45:00+05:30,2015-04-07 11:00:00+05:30,8664.6,8647.648921189575,8647.648921189575,8647.648921189575,False,-16.95,9.05,31.45,STOP_LOSS,75,-16.9511,0.2,0.189829,0.0006,-10.53,-3.3126,5.6031,-2.106,0.0,-5.4186,-5.4186,-352.21,50.0,-402.21,10.3687,65
long,2015-04-08 09:50:00+05:30,2015-04-08 10:20:00+05:30,8698.65,8682.948759243674,8682.948759243674,8682.948759243674,False,-15.7,13.45,18.8,STOP_LOSS,30,-15.7012,0.2,0.190579,0.0006,-10.53,-3.0737,4.8073,-0.8424,0.0,-3.9161,-3.9161,-254.55,50.0,-304.55,4.1857,65
long,2015-04-09 09:35:00+05:30,2015-04-09 09:45:00+05:30,8730.7,8716.414650039564,8716.414650039564,8716.414650039564,False,-14.29,0.0,25.9,STOP_LOSS,10,-14.2853,0.2,0.191429,0.0006,-10.53,-2.802,3.9794,-0.2808,0.0,-3.0828,-3.0828,-200.38,50.0,-250.38,1.4011,65
short,2015-04-09 10:10:00+05:30,2015-04-09 10:20:00+05:30,8706.8,8717.2269450102,8717.2269450102,8717.2269450102,False,-10.43,0.25,14.9,STOP_LOSS,10,10.4269,-0.2,-0.193744,0.0006,-10.53,-2.056,2.1201,-0.2808,0.0,-2.3368,-2.3368,-151.89,50.0,-201.89,-1.4011,65
long,2015-04-10 09:30:00+05:30,2015-04-10 11:20:00+05:30,8770.15,8756.266106792724,8756.266106792724,8756.266106792724,False,-13.88,11.05,20.75,STOP_LOSS,110,-13.8839,0.2,0.19167,0.0006,-10.53,-2.7247,3.7589,-3.0888,0.0,-5.8135,-5.8135,-377.88,50.0,-427.88,15.1019,65
long,2015-04-13 09:40:00+05:30,2015-04-13 12:45:00+05:30,8778.55,8817.747655116716,8765.54417237345,8817.747655116716,True,39.2,47.75,16.05,TRAIL_SL,185,39.1977,0.2,0.223519,0.0006,-10.53,8.2544,29.9609,-5.1948,0.0,3.0596,3.0596,198.87,50.0,148.87,25.034,65
short,2015-04-15 10:25:00+05:30,2015-04-15 13:55:00+05:30,8813.3,8818.961316724182,8818.961316724182,8818.961316724182,False,-5.66,18.2,18.7,STOP_LOSS,210,5.6613,-0.2,-0.196603,0.0006,-10.53,-1.1236,0.625,-5.8968,0.0,-7.0204,-7.0204,-456.33,50.0,-506.33,-28.284,65
short,2015-04-20 10:25:00+05:30,2015-04-20 11:20:00+05:30,8562.15,8537.889346627744,8570.424345976571,8537.889346627744,True,24.26,32.9,2.7,TRAIL_SL,55,-24.2607,-0.2,-0.214556,0.0006,-10.53,5.011,11.4773,-1.5444,0.0,3.4666,3.4666,225.33,50.0,175.33,-7.6346,65
short,2015-04-21 09:30:00+05:30,2015-04-21 10:10:00+05:30,8450.65,8411.395959344645,8464.666639619376,8411.395959344645,True,39.25,53.05,1.8,TRAIL_SL,40,-39.254,-0.2,-0.223552,0.0006,-10.53,8.2668,30.0472,-1.1232,0.0,7.1436,7.1436,464.34,50.0,414.34,-5.5695,65
short,2015-04-22 09:30:00+05:30,2015-04-22 13:00:00+05:30,8396.1,8369.973170099178,8408.19393934432,8369.973170099178,True,26.13,33.55,12.4,TRAIL_SL,210,-26.1268,-0.2,-0.215676,0.0006,-10.53,5.4097,13.3109,-5.8968,0.0,-0.4871,-0.4871,-31.66,50.0,-81.66,-28.284,65
short,2015-04-24 10:00:00+05:30,2015-04-24 11:30:00+05:30,8357.3,8331.959969826667,8368.424056735654,8331.959969826667,True,25.34,37.5,3.85,TRAIL_SL,90,-25.34,-0.2,-0.215204,0.0006,-10.53,5.2414,12.5213,-2.5272,0.0,2.7142,2.7142,176.42,50.0,126.42,-12.4052,65
short,2015-04-27 09:45:00+05:30,2015-04-27 10:25:00+05:30,8293.3,8255.922154952466,8304.151463048736,8255.922154952466,True,37.38,51.1,1.45,TRAIL_SL,40,-37.3778,-0.2,-0.222427,0.0006,-10.53,7.8528,27.2435,-1.1232,0.0,6.7296,6.7296,437.42,50.0,387.42,-5.5695,65
short,2015-04-27 10:25:00+05:30,2015-04-27 10:45:00+05:30,8262.0,8236.039620804959,8271.989189927595,8236.039620804959,True,25.96,40.95,0.0,TRAIL_SL,20,-25.9604,-0.2,-0.215576,0.0006,-10.53,5.374,13.1419,-0.5616,0.0,4.8124,4.8124,312.81,50.0,262.81,-2.7963,65
short,2015-04-27 14:30:00+05:30,2015-04-28 09:20:00+05:30,8237.3,8209.654277185058,8247.705727145221,8209.654277185058,True,27.65,51.55,3.35,TRAIL_SL,1130,-27.6457,-0.2,-0.216587,0.0006,-10.53,5.7355,14.9036,-31.7304,0.0,-25.9949,-25.9949,-1689.67,50.0,-1739.67,-132.3695,65
short,2015-04-28 09:35:00+05:30,2015-04-28 09:45:00+05:30,8213.85,8224.282567158638,8224.282567158638,8224.282567158638,False,-10.43,0.75,17.15,STOP_LOSS,10,10.4326,-0.2,-0.19374,0.0006,-10.53,-2.0571,2.1223,-0.2808,0.0,-2.3379,-2.3379,-151.97,50.0,-201.97,-1.4011,65
short,2015-04-30 10:10:00+05:30,2015-04-30 10:25:00+05:30,8164.0,8173.068475769743,8173.068475769743,8173.068475769743,False,-9.07,2.9,12.7,STOP_LOSS,15,9.0685,-0.2,-0.194559,0.0006,-10.53,-1.7915,1.6036,-0.4212,0.0,-2.2127,-2.2127,-143.82,50.0,-193.82,-2.0994,65
long,2015-05-05 09:40:00+05:30,2015-05-05 11:15:00+05:30,8314.85,8345.658880576368,8297.869245039221,8345.658880576368,True,30.81,40.7,5.5,TRAIL_SL,95,30.8089,0.2,0.218485,0.0006,-10.53,6.4181,18.5091,-2.6676,0.0,3.7505,3.7505,243.78,50.0,193.78,13.0813,65
long,2015-05-08 14:45:00+05:30,2015-05-08 15:10:00+05:30,8205.5,8191.285236552298,8191.285236552298,8191.285236552298,False,-14.21,8.55,21.55,STOP_LOSS,25,-14.2148,0.2,0.191471,0.0006,-10.53,-2.7884,3.9402,-0.702,0.0,-3.4904,-3.4904,-226.88,50.0,-276.88,3.4917,65
long,2015-05-11 10:05:00+05:30,2015-05-11 12:00:00+05:30,8254.75,8310.863435410354,8240.655547411692,8310.863435410354,True,56.11,61.0,3.05,TRAIL_SL,115,56.1134,0.2,0.233668,0.0006,-10.53,12.0728,61.4,-3.2292,0.0,8.8436,8.8436,574.84,50.0,524.84,15.7728,65
short,2015-05-12 14:50:00+05:30,2015-05-12 15:15:00+05:30,8142.35,8123.35,8150.610189247826,8150.610189247826,False,19.0,26.9,5.1,SOFT_EOD_EXIT,25,-19.0,-0.2,-0.2114,0.0006,-10.53,3.8975,7.0395,-0.702,0.0,3.1955,3.1955,207.71,50.0,157.71,-3.4917,65
long,2015-05-13 14:45:00+05:30,2015-05-13 15:15:00+05:30,8224.0,8233.585157179206,8207.001270350318,8233.585157179206,True,9.59,20.7,23.2,TRAIL_SL,30,9.5852,0.2,0.205751,0.0006,-10.53,1.9418,1.7916,-0.8424,0.0,1.0994,1.0994,71.46,50.0,21.46,4.1857,65
short,2015-05-14 09:35:00+05:30,2015-05-14 10:05:00+05:30,8190.75,8206.698867176357,8206.698867176357,8206.698867176357,False,-15.95,18.0,28.5,STOP_LOSS,30,15.9489,-0.2,-0.190431,0.0006,-10.53,-3.1211,4.9601,-0.8424,0.0,-3.9635,-3.9635,-257.63,50.0,-307.63,-4.1857,65
long,2015-05-15 09:40:00+05:30,2015-05-15 10:10:00+05:30,8239.0,8251.915211055086,8213.92997026502,8251.915211055086,True,12.92,25.05,2.45,TRAIL_SL,30,12.9152,0.2,0.207749,0.0006,-10.53,2.6281,3.2527,-0.8424,0.0,1.7857,1.7857,116.07,50.0,66.07,4.1857,65
long,2015-05-15 10:10:00+05:30,2015-05-15 12:25:00+05:30,8248.5,8261.564854707029,8229.441753005207,8261.564854707029,True,13.06,23.9,20.2,TRAIL_SL,135,13.0649,0.2,0.207839,0.0006,-10.53,2.6591,3.3285,-3.7908,0.0,-1.1317,-1.1317,-73.56,50.0,-123.56,18.4437,65
short,2015-05-19 14:50:00+05:30,2015-05-19 15:15:00+05:30,8371.25,8363.4,8382.994599012447,8382.994599012447,False,7.85,10.3,13.0,SOFT_EOD_EXIT,25,-7.85,-0.2,-0.20471,0.0006,-10.53,1.5866,1.2016,-0.702,0.0,0.8846,0.8846,57.5,50.0,7.5,-3.4917,65
long,2015-05-20 10:10:00+05:30,2015-05-20 12:10:00+05:30,8422.65,8409.926967111776,8409.926967111776,8409.926967111776,False,-12.72,17.45,16.0,STOP_LOSS,120,-12.723,0.2,0.192366,0.0006,-10.53,-2.5009,3.1566,-3.3696,0.0,-5.8705,-5.8705,-381.58,50.0,-431.58,16.4425,65
long,2015-05-22 10:05:00+05:30,2015-05-22 11:05:00+05:30,8433.85,8465.638360988783,8424.680221874636,8465.638360988783,True,31.79,36.0,1.25,TRAIL_SL,60,31.7884,0.2,0.219073,0.0006,-10.53,6.6305,19.7047,-1.6848,0.0,4.9457,4.9457,321.47,50.0,271.47,8.3202,65
short,2015-05-22 14:30:00+05:30,2015-05-22 15:15:00+05:30,8459.6,8459.05,8466.366670738938,8466.366670738938,False,0.55,15.45,10.85,SOFT_EOD_EXIT,45,-0.55,-0.2,-0.20033,0.0006,-10.53,0.1101,0.0059,-1.2636,0.0,-1.1535,-1.1535,-74.98,50.0,-124.98,-6.2592,65
short,2015-05-25 10:00:00+05:30,2015-05-25 10:20:00+05:30,8426.35,8434.06199357475,8434.06199357475,8434.06199357475,False,-7.71,4.2,12.3,STOP_LOSS,20,7.712,-0.2,-0.195373,0.0006,-10.53,-1.5263,1.1598,-0.5616,0.0,-2.0879,-2.0879,-135.72,50.0,-185.72,-2.7963,65
short,2015-05-26 09:50:00+05:30,2015-05-26 10:05:00+05:30,8354.3,8361.281252352463,8361.281252352463,8361.281252352463,False,-6.98,1.5,9.7,STOP_LOSS,15,6.9813,-0.2,-0.195811,0.0006,-10.53,-1.3831,0.9504,-0.4212,0.0,-1.8043,-1.8043,-117.28,50.0,-167.28,-2.0994,65
short,2015-05-26 10:15:00+05:30,2015-05-26 14:05:00+05:30,8357.4,8328.779748876957,8363.970061010308,8328.779748876957,True,28.62,35.3,5.6,TRAIL_SL,230,-28.6203,-0.2,-0.217172,0.0006,-10.53,5.9452,15.9728,-6.4584,0.0,-0.5132,-0.5132,-33.36,50.0,-83.36,-30.8632,65
long,2015-06-01 09:30:00+05:30,2015-06-01 11:15:00+05:30,8436.35,8456.895982946513,8418.213939763727,8456.895982946513,True,20.55,25.35,12.45,TRAIL_SL,105,20.546,0.2,0.212328,0.0006,-10.53,4.2232,8.2317,-2.9484,0.0,1.2748,1.2748,82.86,50.0,32.86,14.4297,65
short,2015-06-02 10:00:00+05:30,2015-06-02 11:50:00+05:30,8395.0,8319.0512688266,8403.682361202822,8319.0512688266,True,75.95,98.3,5.05,TRAIL_SL,110,-75.9487,-0.2,-0.245569,0.0006,-10.53,16.7472,112.4801,-3.0888,0.0,13.6584,13.6584,887.79,50.0,837.79,-15.1019,65
short,2015-06-03 14:40:00+05:30,2015-06-03 15:00:00+05:30,8119.25,8128.597255599432,8128.597255599432,8128.597255599432,False,-9.35,7.75,19.1,STOP_LOSS,20,9.3473,-0.2,-0.194392,0.0006,-10.53,-1.8459,1.7037,-0.5616,0.0,-2.4075,-2.4075,-156.48,50.0,-206.48,-2.7963,65
long,2015-06-05 14:35:00+05:30,2015-06-05 14:45:00+05:30,8176.1,8165.074163245434,8165.074163245434,8165.074163245434,False,-11.03,12.2,24.25,STOP_LOSS,10,-11.0258,0.2,0.193384,0.0006,-10.53,-2.1723,2.3706,-0.2808,0.0,-2.4531,-2.4531,-159.45,50.0,-209.45,1.4011,65
short,2015-06-08 10:05:00+05:30,2015-06-08 12:40:00+05:30,8075.35,8055.902089721892,8085.985668470696,8055.902089721892,True,19.45,27.9,6.75,TRAIL_SL,155,-19.4479,-0.2,-0.211669,0.0006,-10.53,3.9917,7.3753,-4.3524,0.0,-0.3607,-0.3607,-23.45,50.0,-73.45,-21.0945,65
short,2015-06-09 09:30:00+05:30,2015-06-09 10:35:00+05:30,8040.4,8022.440935245275,8050.01675904499,8022.440935245275,True,17.96,25.55,16.65,TRAIL_SL,65,-17.9591,-0.2,-0.210775,0.0006,-10.53,3.6789,6.2893,-1.8252,0.0,1.8537,1.8537,120.49,50.0,70.49,-9.0044,65
long,2015-06-11 09:35:00+05:30,2015-06-11 10:10:00+05:30,8139.45,8126.197611470467,8126.197611470467,8126.197611470467,False,-13.25,5.7,16.45,STOP_LOSS,35,-13.2524,0.2,0.192049,0.0006,-10.53,-2.6031,3.4247,-0.9828,0.0,-3.5859,-3.5859,-233.08,50.0,-283.08,4.8783,65
short,2015-06-12 09:30:00+05:30,2015-06-12 10:10:00+05:30,7963.35,7972.933744259544,7972.933744259544,7972.933744259544,False,-9.58,16.5,17.6,STOP_LOSS,40,9.5837,-0.2,-0.19425,0.0006,-10.53,-1.8919,1.791,-1.1232,0.0,-3.0151,-3.0151,-195.98,50.0,-245.98,-5.5695,65
short,2015-06-16 10:15:00+05:30,2015-06-16 10:30:00+05:30,7982.5,7988.791643777136,7988.791643777136,7988.791643777136,False,-6.29,1.0,12.65,STOP_LOSS,15,6.2916,-0.2,-0.196225,0.0006,-10.53,-1.2476,0.7719,-0.4212,0.0,-1.6688,-1.6688,-108.47,50.0,-158.47,-2.0994,65
long,2015-06-17 09:50:00+05:30,2015-06-17 11:55:00+05:30,8061.1,8081.46455436945,8046.397582466131,8081.46455436945,True,20.36,24.85,10.8,TRAIL_SL,125,20.3646,0.2,0.212219,0.0006,-10.53,4.1849,8.0869,-3.51,0.0,0.6749,0.6749,43.87,50.0,-6.13,17.1108,65
long,2015-06-17 14:55:00+05:30,2015-06-17 15:00:00+05:30,8118.95,8106.284767875448,8106.284767875448,8106.284767875448,False,-12.67,2.05,42.85,STOP_LOSS,5,-12.6652,0.2,0.192401,0.0006,-10.53,-2.4897,3.128,-0.1404,0.0,-2.6301,-2.6301,-170.96,50.0,-220.96,0.7013,65
long,2015-06-18 10:15:00+05:30,2015-06-18 10:50:00+05:30,8146.5,8160.847240855603,8133.763815485902,8160.847240855603,True,14.35,19.85,1.0,TRAIL_SL,35,14.3472,0.2,0.208608,0.0006,-10.53,2.925,4.0139,-0.9828,0.0,1.9422,1.9422,126.24,50.0,76.24,4.8783,65
long,2015-06-22 14:55:00+05:30,2015-06-22 15:15:00+05:30,8358.3,8350.9,8350.04915816797,8350.04915816797,False,-7.4,4.25,8.95,SOFT_EOD_EXIT,20,-7.4,0.2,0.19556,0.0006,-10.53,-1.4652,1.0678,-0.5616,0.0,-2.0268,-2.0268,-131.74,50.0,-181.74,2.7963,65
long,2015-06-24 10:20:00+05:30,2015-06-24 14:25:00+05:30,8402.1,8417.359762221333,8392.696885893405,8417.359762221333,True,15.26,19.05,9.95,TRAIL_SL,245,15.2598,0.2,0.209156,0.0006,-10.53,3.1148,4.5408,-6.8796,0.0,-3.7648,-3.7648,-244.71,50.0,-294.71,32.7857,65
short,2015-06-25 09:30:00+05:30,2015-06-25 12:20:00+05:30,8360.2,8370.839291389982,8370.839291389982,8370.839291389982,False,-10.64,7.15,12.65,STOP_LOSS,170,10.6393,-0.2,-0.193616,0.0006,-10.53,-2.0973,2.2073,-4.7736,0.0,-6.8709,-6.8709,-446.61,50.0,-496.61,-23.0697,65
long,2015-06-25 14:45:00+05:30,2015-06-25 15:00:00+05:30,8404.4,8394.103681500335,8394.103681500335,8394.103681500335,False,-10.3,6.55,19.2,STOP_LOSS,15,-10.2963,0.2,0.193822,0.0006,-10.53,-2.0306,2.0673,-0.4212,0.0,-2.4518,-2.4518,-159.37,50.0,-209.37,2.0994,65
short,2015-06-26 09:45:00+05:30,2015-06-26 10:50:00+05:30,8378.55,8387.547606242964,8387.547606242964,8387.547606242964,False,-9.0,24.05,11.55,STOP_LOSS,65,8.9976,-0.2,-0.194601,0.0006,-10.53,-1.7777,1.5787,-1.8252,0.0,-3.6029,-3.6029,-234.19,50.0,-284.19,-9.0044,65
long,2015-06-26 14:30:00+05:30,2015-06-26 14:35:00+05:30,8391.05,8381.053770065111,8381.053770065111,8381.053770065111,False,-10.0,0.0,16.85,STOP_LOSS,5,-9.9962,0.2,0.194002,0.0006,-10.53,-1.9723,1.9485,-0.1404,0.0,-2.1127,-2.1127,-137.32,50.0,-187.32,0.7013,65
short,2015-06-29 10:20:00+05:30,2015-06-29 11:05:00+05:30,8240.15,8207.108841397034,8249.006379835542,8207.108841397034,True,33.04,44.05,1.45,TRAIL_SL,45,-33.0412,-0.2,-0.219825,0.0006,-10.53,6.903,21.2885,-1.2636,0.0,5.6394,5.6394,366.56,50.0,316.56,-6.2592,65
long,2015-07-03 10:15:00+05:30,2015-07-03 10:25:00+05:30,8487.0,8476.167637102613,8476.167637102613,8476.167637102613,False,-10.83,1.3,11.75,STOP_LOSS,10,-10.8324,0.2,0.193501,0.0006,-10.53,-2.1348,2.2881,-0.2808,0.0,-2.4156,-2.4156,-157.01,50.0,-207.01,1.4011,65
short,2015-07-06 09:45:00+05:30,2015-07-06 12:35:00+05:30,8429.35,8444.58991824658,8444.58991824658,8444.58991824658,False,-15.24,26.7,26.8,STOP_LOSS,170,15.2399,-0.2,-0.190856,0.0006,-10.53,-2.9853,4.529,-4.7736,0.0,-7.7589,-7.7589,-504.33,50.0,-554.33,-23.0697,65
long,2015-07-07 09:30:00+05:30,2015-07-07 14:05:00+05:30,8534.2,8517.852384758296,8517.852384758296,8517.852384758296,False,-16.35,18.95,25.3,STOP_LOSS,275,-16.3476,0.2,0.190191,0.0006,-10.53,-3.1974,5.2113,-7.722,0.0,-10.9194,-10.9194,-709.76,50.0,-759.76,36.6006,65
short,2015-07-07 14:40:00+05:30,2015-07-07 14:45:00+05:30,8510.65,8519.225828126084,8519.225828126084,8519.225828126084,False,-8.58,0.0,13.65,STOP_LOSS,5,8.5758,-0.2,-0.194855,0.0006,-10.53,-1.6953,1.4341,-0.1404,0.0,-1.8357,-1.8357,-119.32,50.0,-169.32,-0.7013,65
short,2015-07-08 10:00:00+05:30,2015-07-08 11:10:00+05:30,8452.8,8388.30192036373,8462.810884263026,8388.30192036373,True,64.5,78.2,4.7,TRAIL_SL,70,-64.4981,-0.2,-0.238699,0.0006,-10.53,14.0228,81.12,-1.9656,0.0,12.0572,12.0572,783.72,50.0,733.72,-9.6872,65
