direction,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,pnl,exit_reason
short,2022-05-19 10:55:00+05:30,2022-05-19 11:20:00+05:30,15946.6,15896.60695154074,15960.883728131217,15896.60695154074,49.99,TAKE_PROFIT
short,2022-05-19 13:15:00+05:30,2022-05-19 13:25:00+05:30,15840.75,15853.914429063458,15853.914429063458,15794.674498277895,-13.16,STOP_LOSS
short,2022-05-19 13:45:00+05:30,2022-05-19 14:40:00+05:30,15842.55,15791.465707766976,15857.145512066578,15791.465707766976,51.08,TAKE_PROFIT
short,2022-05-19 14:55:00+05:30,2022-05-19 15:15:00+05:30,15806.65,15805.05,15821.420787628227,15754.952243301206,1.6,EOD_EXIT
long,2022-05-20 11:15:00+05:30,2022-05-20 12:05:00+05:30,16174.3,16162.375116134353,16162.375116134353,16216.037093529763,-11.92,STOP_LOSS
long,2022-05-20 13:30:00+05:30,2022-05-20 14:55:00+05:30,16196.35,16247.711269196845,16181.675351658045,16247.711269196845,51.36,TAKE_PROFIT
long,2022-05-23 10:20:00+05:30,2022-05-23 12:20:00+05:30,16304.7,16380.106482419054,16283.155290737413,16380.106482419054,75.41,TAKE_PROFIT
short,2022-05-24 10:40:00+05:30,2022-05-24 11:35:00+05:30,16157.95,16177.445367927685,16177.445367927685,16089.716212253106,-19.5,STOP_LOSS
short,2022-05-24 13:35:00+05:30,2022-05-24 14:20:00+05:30,16183.75,16115.086924270428,16203.368021637021,16115.086924270428,68.66,TAKE_PROFIT
short,2022-05-25 14:00:00+05:30,2022-05-25 14:10:00+05:30,16037.35,16052.447014624255,16052.447014624255,15984.51044881511,-15.1,STOP_LOSS
short,2022-05-26 11:45:00+05:30,2022-05-26 12:10:00+05:30,15925.9,15940.543946950771,15940.543946950771,15874.646185672298,-14.64,STOP_LOSS
long,2022-05-27 10:10:00+05:30,2022-05-27 10:15:00+05:30,16280.2,16254.839264196371,16254.839264196371,16368.962575312704,-25.36,STOP_LOSS
long,2022-05-27 14:05:00+05:30,2022-05-27 14:20:00+05:30,16346.6,16328.00757339422,16328.00757339422,16411.673493120237,-18.59,STOP_LOSS
long,2022-05-27 14:25:00+05:30,2022-05-27 14:30:00+05:30,16338.8,16321.698900814068,16321.698900814068,16398.653847150756,-17.1,STOP_LOSS
long,2022-05-30 11:55:00+05:30,2022-05-30 12:15:00+05:30,16674.9,16662.828876555068,16662.828876555068,16717.148932057273,-12.07,STOP_LOSS
long,2022-05-31 11:25:00+05:30,2022-05-31 11:45:00+05:30,16639.9,16628.08724087251,16628.08724087251,16681.244656946208,-11.81,STOP_LOSS
short,2022-06-01 14:00:00+05:30,2022-06-01 14:25:00+05:30,16511.6,16456.704868549226,16527.284323271648,16456.704868549226,54.9,TAKE_PROFIT
long,2022-06-02 14:25:00+05:30,2022-06-02 15:15:00+05:30,16611.3,16633.5,16596.87121305362,16661.800754312328,22.2,EOD_EXIT
long,2022-06-03 10:10:00+05:30,2022-06-03 10:25:00+05:30,16754.6,16738.93926153879,16738.93926153879,16809.41258461422,-15.66,STOP_LOSS
short,2022-06-06 10:00:00+05:30,2022-06-06 12:05:00+05:30,16520.65,16543.537017325736,16543.537017325736,16440.545439359932,-22.89,STOP_LOSS
long,2022-06-06 14:15:00+05:30,2022-06-06 14:20:00+05:30,16590.35,16576.940279702954,16576.940279702954,16637.284021039646,-13.41,STOP_LOSS
short,2022-06-07 10:20:00+05:30,2022-06-07 11:20:00+05:30,16425.7,16372.030945762357,16441.03401549647,16372.030945762357,53.67,TAKE_PROFIT
short,2022-06-07 11:45:00+05:30,2022-06-07 11:50:00+05:30,16376.85,16388.618188570592,16388.618188570592,16335.661340002924,-11.77,STOP_LOSS
short,2022-06-08 10:25:00+05:30,2022-06-08 10:30:00+05:30,16364.2,16383.940581982804,16383.940581982804,16295.107963060185,-19.74,STOP_LOSS
long,2022-06-08 11:05:00+05:30,2022-06-08 13:10:00+05:30,16440.4,16420.172751898233,16420.172751898233,16511.195368356184,-20.23,STOP_LOSS
short,2022-06-09 09:45:00+05:30,2022-06-09 10:20:00+05:30,16318.65,16338.29246527585,16338.29246527585,16249.901371534523,-19.64,STOP_LOSS
short,2022-06-10 10:35:00+05:30,2022-06-10 11:30:00+05:30,16289.3,16239.176326125644,16303.621049678386,16239.176326125644,50.12,TAKE_PROFIT
short,2022-06-10 12:00:00+05:30,2022-06-10 12:55:00+05:30,16249.5,16214.540032238123,16259.488562217679,16214.540032238123,34.96,TAKE_PROFIT
short,2022-06-13 10:30:00+05:30,2022-06-13 11:05:00+05:30,15788.8,15807.144284439417,15807.144284439417,15724.595004462035,-18.34,STOP_LOSS
short,2022-06-13 12:00:00+05:30,2022-06-13 12:20:00+05:30,15789.85,15799.888212199165,15799.888212199165,15754.716257302925,-10.04,STOP_LOSS
short,2022-06-13 13:15:00+05:30,2022-06-13 13:45:00+05:30,15767.25,15726.386485375344,15778.925289892759,15726.386485375344,40.86,TAKE_PROFIT
short,2022-06-14 09:35:00+05:30,2022-06-14 09:45:00+05:30,15729.55,15757.11586778356,15757.11586778356,15633.069462757541,-27.57,STOP_LOSS
short,2022-06-14 14:50:00+05:30,2022-06-14 15:15:00+05:30,15715.95,15731.573458220284,15731.573458220284,15661.267896229012,-15.62,STOP_LOSS
short,2022-06-15 09:50:00+05:30,2022-06-15 10:05:00+05:30,15711.1,15730.459775011368,15730.459775011368,15643.34078746021,-19.36,STOP_LOSS
short,2022-06-15 14:55:00+05:30,2022-06-15 15:05:00+05:30,15730.1,15691.222705803204,15741.207798341942,15691.222705803204,38.88,TAKE_PROFIT
long,2022-06-16 09:45:00+05:30,2022-06-16 10:10:00+05:30,15785.65,15762.182757562046,15762.182757562046,15867.785348532834,-23.47,STOP_LOSS
short,2022-06-16 13:55:00+05:30,2022-06-16 14:35:00+05:30,15455.25,15360.739297038657,15482.253057988955,15360.739297038657,94.51,TAKE_PROFIT
short,2022-06-16 14:55:00+05:30,2022-06-16 15:15:00+05:30,15381.4,15348.9,15405.891530575604,15295.679642985386,32.5,EOD_EXIT
short,2022-06-17 10:40:00+05:30,2022-06-17 14:50:00+05:30,15314.6,15342.700144903125,15342.700144903125,15216.249492839066,-28.1,STOP_LOSS
long,2022-06-20 12:10:00+05:30,2022-06-20 13:15:00+05:30,15330.2,15313.734729582775,15313.734729582775,15387.82844646029,-16.47,STOP_LOSS
short,2022-06-20 14:35:00+05:30,2022-06-20 15:00:00+05:30,15289.5,15307.230157940856,15307.230157940856,15227.444447207004,-17.73,STOP_LOSS
long,2022-06-21 11:25:00+05:30,2022-06-21 12:30:00+05:30,15574.75,15619.972142920893,15561.829387736889,15619.972142920893,45.22,TAKE_PROFIT
long,2022-06-21 13:45:00+05:30,2022-06-21 14:40:00+05:30,15670.95,15657.120646622354,15657.120646622354,15719.352736821767,-13.83,STOP_LOSS
short,2022-06-22 10:20:00+05:30,2022-06-22 10:30:00+05:30,15463.95,15483.051706757562,15483.051706757562,15397.094026348535,-19.1,STOP_LOSS
long,2022-06-23 10:40:00+05:30,2022-06-23 11:45:00+05:30,15577.35,15562.9557047369,15562.9557047369,15627.73003342085,-14.39,STOP_LOSS
long,2022-06-23 14:25:00+05:30,2022-06-23 15:15:00+05:30,15516.8,15556.9,15492.584461881925,15601.554383413262,40.1,EOD_EXIT
long,2022-06-24 10:10:00+05:30,2022-06-24 10:15:00+05:30,15688.45,15665.689014958842,15665.689014958842,15768.113447644058,-22.76,STOP_LOSS
long,2022-06-24 10:35:00+05:30,2022-06-24 11:45:00+05:30,15675.75,15656.099193324922,15656.099193324922,15744.527823362772,-19.65,STOP_LOSS
long,2022-06-24 14:30:00+05:30,2022-06-24 15:15:00+05:30,15695.15,15702.2,15678.87095776433,15752.126647824844,7.05,EOD_EXIT
long,2022-06-27 10:35:00+05:30,2022-06-27 10:45:00+05:30,15880.85,15866.288451457312,15866.288451457312,15931.815419899407,-14.56,STOP_LOSS
long,2022-06-27 11:10:00+05:30,2022-06-27 11:35:00+05:30,15871.2,15858.69894926777,15858.69894926777,15914.953677562808,-12.5,STOP_LOSS
long,2022-06-27 13:45:00+05:30,2022-06-27 14:05:00+05:30,15891.75,15881.24518385929,15881.24518385929,15928.516856492482,-10.5,STOP_LOSS
short,2022-06-28 10:35:00+05:30,2022-06-28 11:15:00+05:30,15737.65,15749.808425832573,15749.808425832573,15695.095509585997,-12.16,STOP_LOSS
short,2022-06-29 09:50:00+05:30,2022-06-29 10:15:00+05:30,15752.75,15773.76060648196,15773.76060648196,15679.212877313146,-21.01,STOP_LOSS
long,2022-06-29 13:45:00+05:30,2022-06-29 14:35:00+05:30,15830.25,15818.199760901873,15818.199760901873,15872.425836843446,-12.05,STOP_LOSS
long,2022-06-30 13:45:00+05:30,2022-06-30 15:05:00+05:30,15813.0,15796.568499774536,15796.568499774536,15870.510250789126,-16.43,STOP_LOSS
short,2022-07-01 10:45:00+05:30,2022-07-01 11:15:00+05:30,15605.6,15629.570053752712,15629.570053752712,15521.704811865513,-23.97,STOP_LOSS
short,2022-07-04 10:25:00+05:30,2022-07-04 10:45:00+05:30,15691.0,15709.708826544782,15709.708826544782,15625.519107093263,-18.71,STOP_LOSS
long,2022-07-04 12:30:00+05:30,2022-07-04 13:45:00+05:30,15763.75,15754.174829918551,15754.174829918551,15797.263095285072,-9.58,STOP_LOSS
long,2022-07-05 11:50:00+05:30,2022-07-05 12:40:00+05:30,16007.55,15999.401036509753,15999.401036509753,16036.07137221586,-8.15,STOP_LOSS
long,2022-07-07 09:50:00+05:30,2022-07-07 15:05:00+05:30,16070.85,16142.176281600443,16050.471062399874,16142.176281600443,71.33,TAKE_PROFIT
long,2022-07-08 09:55:00+05:30,2022-07-08 10:05:00+05:30,16202.7,16186.52505186761,16186.52505186761,16259.312318463373,-16.17,STOP_LOSS
long,2022-07-08 10:15:00+05:30,2022-07-08 11:55:00+05:30,16197.05,16182.842721607718,16182.842721607718,16246.775474372986,-14.21,STOP_LOSS
short,2022-07-11 09:45:00+05:30,2022-07-11 13:35:00+05:30,16157.8,16176.28383874296,16176.28383874296,16093.106564399633,-18.48,STOP_LOSS
long,2022-07-11 14:55:00+05:30,2022-07-11 15:15:00+05:30,16227.0,16214.727332458388,16214.727332458388,16269.954336395644,-12.27,STOP_LOSS
short,2022-07-12 10:00:00+05:30,2022-07-12 12:20:00+05:30,16146.25,16099.61753228686,16159.573562203754,16099.61753228686,46.63,TAKE_PROFIT
short,2022-07-13 11:10:00+05:30,2022-07-13 11:15:00+05:30,16077.5,16086.618034767396,16086.618034767396,16045.586878314114,-9.12,STOP_LOSS
short,2022-07-13 14:35:00+05:30,2022-07-13 15:15:00+05:30,15993.65,15974.05,16005.122728569142,15953.495450008,19.6,EOD_EXIT
long,2022-07-14 10:15:00+05:30,2022-07-14 10:25:00+05:30,16046.05,16033.459830094593,16033.459830094593,16090.115594668923,-12.59,STOP_LOSS
short,2022-07-14 12:30:00+05:30,2022-07-14 12:55:00+05:30,15964.85,15977.682260996702,15977.682260996702,15919.937086511547,-12.83,STOP_LOSS
short,2022-07-14 14:30:00+05:30,2022-07-14 15:00:00+05:30,15892.45,15908.421923455915,15908.421923455915,15836.5482679043,-15.97,STOP_LOSS
long,2022-07-15 09:55:00+05:30,2022-07-15 11:00:00+05:30,15977.05,15962.296880970236,15962.296880970236,16028.685916604172,-14.75,STOP_LOSS
long,2022-07-15 14:45:00+05:30,2022-07-15 15:05:00+05:30,16002.1,16044.303833377986,15990.041761892006,16044.303833377986,42.2,TAKE_PROFIT
long,2022-07-18 10:35:00+05:30,2022-07-18 11:20:00+05:30,16176.5,16215.73190688597,16165.290883746866,16215.73190688597,39.23,TAKE_PROFIT
long,2022-07-18 11:30:00+05:30,2022-07-18 14:20:00+05:30,16208.35,16236.232751471505,16200.38349957957,16236.232751471505,27.88,TAKE_PROFIT
long,2022-07-19 10:25:00+05:30,2022-07-19 11:40:00+05:30,16284.1,16272.279105643947,16272.279105643947,16325.473130246184,-11.82,STOP_LOSS
long,2022-07-20 11:35:00+05:30,2022-07-20 11:45:00+05:30,16555.45,16547.991401915104,16547.991401915104,16581.555093297135,-7.46,STOP_LOSS
long,2022-07-21 10:30:00+05:30,2022-07-21 13:00:00+05:30,16559.8,16550.63016855061,16550.63016855061,16591.89441007286,-9.17,STOP_LOSS
long,2022-07-22 09:40:00+05:30,2022-07-22 09:55:00+05:30,16657.9,16642.123391035722,16642.123391035722,16713.11813137498,-15.78,STOP_LOSS
long,2022-07-22 10:25:00+05:30,2022-07-22 10:35:00+05:30,16643.45,16631.2212905869,16631.2212905869,16686.250482945856,-12.23,STOP_LOSS
long,2022-07-22 14:55:00+05:30,2022-07-22 15:15:00+05:30,16722.3,16716.2,16711.157504996518,16761.298732512183,-6.1,EOD_EXIT
short,2022-07-25 10:15:00+05:30,2022-07-25 11:15:00+05:30,16626.85,16565.85299657379,16644.27771526463,16565.85299657379,61.0,TAKE_PROFIT
short,2022-07-25 11:25:00+05:30,2022-07-25 11:45:00+05:30,16584.95,16595.724912655787,16595.724912655787,16547.23780570475,-10.77,STOP_LOSS
long,2022-07-25 14:50:00+05:30,2022-07-25 15:00:00+05:30,16661.35,16650.261501338817,16650.261501338817,16700.15974531413,-11.09,STOP_LOSS
short,2022-07-26 10:20:00+05:30,2022-07-26 12:20:00+05:30,16532.75,16544.526830398467,16544.526830398467,16491.531093605372,-11.78,STOP_LOSS
long,2022-07-27 11:15:00+05:30,2022-07-27 12:50:00+05:30,16541.5,16572.79103828999,16532.559703345716,16572.79103828999,31.29,TAKE_PROFIT
long,2022-07-27 13:40:00+05:30,2022-07-27 13:45:00+05:30,16599.9,16590.506288542576,16590.506288542576,16632.77799010099,-9.39,STOP_LOSS
long,2022-07-27 14:40:00+05:30,2022-07-27 15:05:00+05:30,16601.9,16636.6398876661,16591.974317809687,16636.6398876661,34.74,TAKE_PROFIT
long,2022-07-28 12:55:00+05:30,2022-07-28 14:40:00+05:30,16900.6,16892.576100896436,16892.576100896436,16928.68364686246,-8.02,STOP_LOSS
long,2022-07-29 10:10:00+05:30,2022-07-29 10:20:00+05:30,17109.3,17092.96395956256,17092.96395956256,17166.476141531035,-16.34,STOP_LOSS
long,2022-08-01 10:50:00+05:30,2022-08-01 11:25:00+05:30,17273.0,17261.834242963843,17261.834242963843,17312.080149626545,-11.17,STOP_LOSS
long,2022-08-01 13:45:00+05:30,2022-08-01 14:40:00+05:30,17295.35,17322.198795138884,17287.6789156746,17322.198795138884,26.85,TAKE_PROFIT
long,2022-08-03 13:35:00+05:30,2022-08-03 14:40:00+05:30,17286.95,17326.194877863625,17275.73717775325,17326.194877863625,39.24,TAKE_PROFIT
short,2022-08-04 12:25:00+05:30,2022-08-04 12:50:00+05:30,17287.35,17314.716725558817,17314.716725558817,17191.56646054413,-27.37,STOP_LOSS
short,2022-08-04 14:15:00+05:30,2022-08-04 14:40:00+05:30,17302.45,17320.572849524484,17320.572849524484,17239.02002666431,-18.12,STOP_LOSS
long,2022-08-05 11:15:00+05:30,2022-08-05 11:50:00+05:30,17449.85,17436.00208948841,17436.00208948841,17498.317686790557,-13.85,STOP_LOSS
short,2022-08-05 14:55:00+05:30,2022-08-05 15:00:00+05:30,17387.8,17404.04622710573,17404.04622710573,17330.93820512994,-16.25,STOP_LOSS
long,2022-08-08 11:10:00+05:30,2022-08-08 12:10:00+05:30,17457.5,17494.236052917564,17447.003984880695,17494.236052917564,36.74,TAKE_PROFIT
long,2022-08-08 13:10:00+05:30,2022-08-08 14:30:00+05:30,17520.3,17511.91975419863,17511.91975419863,17549.6308603048,-8.38,STOP_LOSS
long,2022-08-10 14:35:00+05:30,2022-08-10 15:15:00+05:30,17521.7,17534.0,17512.091492458607,17555.32977639488,12.3,EOD_EXIT
long,2022-08-11 10:10:00+05:30,2022-08-11 11:35:00+05:30,17673.2,17659.25410900711,17659.25410900711,17722.010618475117,-13.95,STOP_LOSS
long,2022-08-12 13:50:00+05:30,2022-08-12 14:15:00+05:30,17707.8,17699.22142383607,17699.22142383607,17737.825016573763,-8.58,STOP_LOSS
long,2022-08-16 10:35:00+05:30,2022-08-16 11:20:00+05:30,17820.35,17811.40540336781,17811.40540336781,17851.65608821265,-8.94,STOP_LOSS
long,2022-08-19 09:30:00+05:30,2022-08-19 09:35:00+05:30,17957.6,17944.428606871188,17944.428606871188,18003.69987595083,-13.17,STOP_LOSS
long,2022-08-19 09:40:00+05:30,2022-08-19 10:50:00+05:30,17956.4,17942.00982027214,17942.00982027214,18006.765629047517,-14.39,STOP_LOSS
short,2022-08-19 12:35:00+05:30,2022-08-19 13:05:00+05:30,17787.75,17806.56830923405,17806.56830923405,17721.885917680822,-18.82,STOP_LOSS
short,2022-08-22 11:00:00+05:30,2022-08-22 12:30:00+05:30,17571.75,17586.77464306436,17586.77464306436,17519.163749274736,-15.02,STOP_LOSS
long,2022-08-24 11:25:00+05:30,2022-08-24 11:55:00+05:30,17597.0,17586.177459918337,17586.177459918337,17634.87889028582,-10.82,STOP_LOSS
short,2022-08-24 13:30:00+05:30,2022-08-24 13:40:00+05:30,17543.15,17555.011860914095,17555.011860914095,17501.633486800667,-11.86,STOP_LOSS
long,2022-08-25 10:10:00+05:30,2022-08-25 10:15:00+05:30,17694.35,17682.854664546525,17682.854664546525,17734.583674087153,-11.5,STOP_LOSS
long,2022-08-25 10:35:00+05:30,2022-08-25 11:10:00+05:30,17688.35,17677.48818052803,17677.48818052803,17726.36636815189,-10.86,STOP_LOSS
long,2022-08-26 10:05:00+05:30,2022-08-26 10:20:00+05:30,17642.15,17622.239836286288,17622.239836286288,17711.835572998007,-19.91,STOP_LOSS
short,2022-08-26 11:25:00+05:30,2022-08-26 12:00:00+05:30,17602.0,17614.33150171976,17614.33150171976,17558.839743980836,-12.33,STOP_LOSS
short,2022-08-26 13:50:00+05:30,2022-08-26 14:00:00+05:30,17585.95,17598.982032354805,17598.982032354805,17540.337886758192,-13.03,STOP_LOSS
short,2022-08-29 10:15:00+05:30,2022-08-29 12:25:00+05:30,17316.15,17340.26413381118,17340.26413381118,17231.750531660884,-24.11,STOP_LOSS
long,2022-08-30 13:50:00+05:30,2022-08-30 14:25:00+05:30,17648.6,17685.22129736197,17638.136772182293,17685.22129736197,36.62,TAKE_PROFIT
short,2022-09-01 14:10:00+05:30,2022-09-01 14:30:00+05:30,17518.5,17539.041081675045,17539.041081675045,17446.60621413734,-20.54,STOP_LOSS
short,2022-09-02 10:20:00+05:30,2022-09-02 10:40:00+05:30,17512.65,17534.122807518816,17534.122807518816,17437.495173684154,-21.47,STOP_LOSS
long,2022-09-02 13:35:00+05:30,2022-09-02 14:05:00+05:30,17582.7,17613.3377096825,17573.946368662146,17613.3377096825,30.64,TAKE_PROFIT
long,2022-09-02 14:20:00+05:30,2022-09-02 14:30:00+05:30,17603.25,17593.301070774414,17593.301070774414,17638.071252289556,-9.95,STOP_LOSS
long,2022-09-05 10:40:00+05:30,2022-09-05 11:15:00+05:30,17640.0,17626.638567064376,17626.638567064376,17686.765015274686,-13.36,STOP_LOSS
long,2022-09-06 09:30:00+05:30,2022-09-06 09:35:00+05:30,17696.85,17677.370920407942,17677.370920407942,17765.026778572203,-19.48,STOP_LOSS
short,2022-09-06 10:45:00+05:30,2022-09-06 11:05:00+05:30,17623.1,17639.22338590348,17639.22338590348,17566.668149337813,-16.12,STOP_LOSS
short,2022-09-07 10:00:00+05:30,2022-09-07 11:50:00+05:30,17583.25,17602.408326264995,17602.408326264995,17516.195858072522,-19.16,STOP_LOSS
long,2022-09-07 13:40:00+05:30,2022-09-07 14:30:00+05:30,17632.65,17623.313238887302,17623.313238887302,17665.328663894445,-9.34,STOP_LOSS
long,2022-09-08 10:25:00+05:30,2022-09-08 10:40:00+05:30,17764.5,17751.5135582093,17751.5135582093,17809.952546267457,-12.99,STOP_LOSS
long,2022-09-08 11:00:00+05:30,2022-09-08 11:15:00+05:30,17752.7,17742.15709685876,17742.15709685876,17789.600160994352,-10.54,STOP_LOSS
long,2022-09-09 10:55:00+05:30,2022-09-09 11:00:00+05:30,17899.5,17890.35428771499,17890.35428771499,17931.509992997544,-9.15,STOP_LOSS
long,2022-09-12 10:35:00+05:30,2022-09-12 15:15:00+05:30,17943.15,17931.65473297058,17931.65473297058,17983.38343460298,-11.5,STOP_LOSS
long,2022-09-13 10:50:00+05:30,2022-09-13 13:50:00+05:30,18045.25,18079.0461888354,18035.59394604703,18079.0461888354,33.8,TAKE_PROFIT
short,2022-09-14 10:35:00+05:30,2022-09-14 10:50:00+05:30,17919.85,17934.805030626838,17934.805030626838,17867.50739280606,-14.96,STOP_LOSS
long,2022-09-14 12:45:00+05:30,2022-09-14 14:10:00+05:30,18018.85,18061.037483600903,18006.796433256884,18061.037483600903,42.19,TAKE_PROFIT
long,2022-09-14 14:50:00+05:30,2022-09-14 15:00:00+05:30,18068.0,18056.054593253597,18056.054593253597,18109.808923612414,-11.95,STOP_LOSS
short,2022-09-15 11:40:00+05:30,2022-09-15 13:05:00+05:30,17920.1,17937.966557068925,17937.966557068925,17857.567050258764,-17.87,STOP_LOSS
short,2022-09-16 10:50:00+05:30,2022-09-16 13:05:00+05:30,17702.85,17637.398986891156,17721.55028945967,17637.398986891156,65.45,TAKE_PROFIT
long,2022-09-20 10:40:00+05:30,2022-09-20 12:25:00+05:30,17851.25,17894.435865963183,17838.911181153377,17894.435865963183,43.19,TAKE_PROFIT
long,2022-09-20 12:55:00+05:30,2022-09-20 13:35:00+05:30,17902.7,17892.601185596766,17892.601185596766,17938.045850411327,-10.1,STOP_LOSS
short,2022-09-22 09:30:00+05:30,2022-09-22 11:20:00+05:30,17686.75,17594.977204743274,17712.97079864478,17594.977204743274,91.77,TAKE_PROFIT
short,2022-09-22 12:15:00+05:30,2022-09-22 13:00:00+05:30,17570.9,17585.428141283646,17585.428141283646,17520.05150550724,-14.53,STOP_LOSS
long,2022-09-22 14:25:00+05:30,2022-09-22 14:45:00+05:30,17692.1,17675.14042485029,17675.14042485029,17751.45851302397,-16.96,STOP_LOSS
short,2022-09-23 10:30:00+05:30,2022-09-23 13:35:00+05:30,17467.15,17385.835685478833,17490.382661291766,17385.835685478833,81.31,TAKE_PROFIT
short,2022-09-26 10:40:00+05:30,2022-09-26 12:15:00+05:30,17041.5,17065.565065764622,17065.565065764622,16957.27226982382,-24.07,STOP_LOSS
short,2022-09-27 11:20:00+05:30,2022-09-27 11:30:00+05:30,16982.6,17005.033495484266,17005.033495484266,16904.082765805066,-22.43,STOP_LOSS
long,2022-09-27 13:55:00+05:30,2022-09-27 14:10:00+05:30,17087.6,17069.067484538267,17069.067484538267,17152.463804116054,-18.53,STOP_LOSS
short,2022-09-28 09:45:00+05:30,2022-09-28 10:00:00+05:30,16920.5,16953.570350449292,16953.570350449292,16804.75377342748,-33.07,STOP_LOSS
short,2022-09-28 10:30:00+05:30,2022-09-28 11:20:00+05:30,16943.05,16966.849619354925,16966.849619354925,16859.75133225775,-23.8,STOP_LOSS
long,2022-09-29 10:00:00+05:30,2022-09-29 10:25:00+05:30,16975.2,16952.77925327089,16952.77925327089,17053.672613551887,-22.42,STOP_LOSS
short,2022-09-29 12:25:00+05:30,2022-09-29 12:45:00+05:30,16899.55,16854.991287339744,16912.281060760073,16854.991287339744,44.56,TAKE_PROFIT
short,2022-09-29 13:30:00+05:30,2022-09-29 13:35:00+05:30,16826.05,16844.10928169759,16844.10928169759,16762.84251405843,-18.06,STOP_LOSS
short,2022-09-29 14:00:00+05:30,2022-09-29 14:30:00+05:30,16829.15,16848.248569640076,16848.248569640076,16762.30500625974,-19.1,STOP_LOSS
long,2022-09-30 11:00:00+05:30,2022-09-30 12:20:00+05:30,16918.05,17005.257882031623,16893.133462276677,17005.257882031623,87.21,TAKE_PROFIT
long,2022-10-04 11:10:00+05:30,2022-10-04 11:25:00+05:30,17218.95,17203.922615607862,17203.922615607862,17271.545845372486,-15.03,STOP_LOSS
long,2022-10-04 13:40:00+05:30,2022-10-04 13:50:00+05:30,17251.1,17242.0280939898,17242.0280939898,17282.85167103569,-9.07,STOP_LOSS
long,2022-10-06 10:40:00+05:30,2022-10-06 11:15:00+05:30,17398.8,17385.908321190134,17385.908321190134,17443.92087583453,-12.89,STOP_LOSS
short,2022-10-07 11:10:00+05:30,2022-10-07 12:05:00+05:30,17267.3,17224.492309204677,17279.530768798664,17224.492309204677,42.81,TAKE_PROFIT
short,2022-10-10 10:45:00+05:30,2022-10-10 11:05:00+05:30,17098.35,17111.214004051842,17111.214004051842,17053.32598581854,-12.86,STOP_LOSS
short,2022-10-10 14:15:00+05:30,2022-10-10 14:25:00+05:30,17180.65,17197.112329015614,17197.112329015614,17123.031848445364,-16.46,STOP_LOSS
short,2022-10-11 10:10:00+05:30,2022-10-11 12:00:00+05:30,17175.25,17192.155940165674,17192.155940165674,17116.07920942014,-16.91,STOP_LOSS
short,2022-10-11 13:35:00+05:30,2022-10-11 14:50:00+05:30,17129.3,17074.257430734142,17145.026448361674,17074.257430734142,55.04,TAKE_PROFIT
short,2022-10-13 12:05:00+05:30,2022-10-13 12:15:00+05:30,16986.8,16999.771960769012,16999.771960769012,16941.39813730845,-12.97,STOP_LOSS
long,2022-10-13 14:50:00+05:30,2022-10-13 15:00:00+05:30,17050.1,17036.59315612127,17036.59315612127,17097.37395357555,-13.51,STOP_LOSS
long,2022-10-14 10:50:00+05:30,2022-10-14 12:00:00+05:30,17275.9,17323.072389105957,17262.422174541156,17323.072389105957,47.17,TAKE_PROFIT
short,2022-10-17 09:45:00+05:30,2022-10-17 10:00:00+05:30,17149.0,17169.969488111576,17169.969488111576,17075.60679160948,-20.97,STOP_LOSS
long,2022-10-17 11:00:00+05:30,2022-10-17 13:15:00+05:30,17246.35,17305.264552532622,17229.517270704964,17305.264552532622,58.91,TAKE_PROFIT
long,2022-10-18 11:00:00+05:30,2022-10-18 11:15:00+05:30,17488.15,17475.48508860594,17475.48508860594,17532.477189879213,-12.66,STOP_LOSS
long,2022-10-19 10:50:00+05:30,2022-10-19 11:00:00+05:30,17588.25,17577.18379855401,17577.18379855401,17626.981705060956,-11.07,STOP_LOSS
long,2022-10-19 11:10:00+05:30,2022-10-19 11:30:00+05:30,17579.35,17568.650536207428,17568.650536207428,17616.79812327399,-10.7,STOP_LOSS
long,2022-10-21 10:15:00+05:30,2022-10-21 13:35:00+05:30,17632.0,17618.59271121227,17618.59271121227,17678.92551075706,-13.41,STOP_LOSS
short,2022-10-21 14:55:00+05:30,2022-10-21 15:05:00+05:30,17550.85,17565.887689757234,17565.887689757234,17498.21808584968,-15.04,STOP_LOSS
long,2022-10-25 14:15:00+05:30,2022-10-25 15:00:00+05:30,17699.15,17691.555923004147,17691.555923004147,17725.729269485495,-7.59,STOP_LOSS
long,2022-10-27 09:55:00+05:30,2022-10-27 10:30:00+05:30,17745.45,17730.869670224933,17730.869670224933,17796.481154212735,-14.58,STOP_LOSS
long,2022-10-28 10:25:00+05:30,2022-10-28 10:40:00+05:30,17815.45,17801.722960524647,17801.722960524647,17863.494638163735,-13.73,STOP_LOSS
long,2022-10-31 10:40:00+05:30,2022-10-31 12:25:00+05:30,17947.1,17986.0330660535,17935.976266841855,17986.0330660535,38.93,TAKE_PROFIT
long,2022-11-01 11:05:00+05:30,2022-11-01 11:25:00+05:30,18159.05,18150.0608130424,18150.0608130424,18190.51215435159,-8.99,STOP_LOSS
short,2022-11-02 14:15:00+05:30,2022-11-02 14:30:00+05:30,18065.15,18074.307758220657,18074.307758220657,18033.097846227705,-9.16,STOP_LOSS
short,2022-11-03 09:35:00+05:30,2022-11-03 10:10:00+05:30,18056.35,18074.923217739903,18074.923217739903,17991.343737910334,-18.57,STOP_LOSS
