entry_time,exit_time,direction,entry_price,exit_price,stop_loss,peak_profit,pnl,exit_reason,month
2025-04-25 09:45:00+05:30,2025-04-25 12:45:00+05:30,short,24080.3,24026.45,24100.12096718815,207.79999999999927,53.85,TRAILING_PROFIT,2025-04
2025-04-28 09:30:00+05:30,2025-04-28 15:15:00+05:30,long,24176.6,24312.9,24157.13680095207,174.0,136.3,EOD_EXIT,2025-04
2025-05-02 10:15:00+05:30,2025-05-02 10:30:00+05:30,short,24520.7,24502.05,24606.52245,18.650000000001455,18.65,ST_TOUCH,2025-05
2025-05-02 11:30:00+05:30,2025-05-02 15:15:00+05:30,short,24336.1,24313.65,24421.27635,93.34999999999854,22.45,EOD_EXIT,2025-05
2025-05-06 11:30:00+05:30,2025-05-06 15:15:00+05:30,short,24361.15,24335.9,24443.35226268647,25.25,25.25,EOD_EXIT,2025-05
2025-05-15 10:45:00+05:30,2025-05-15 11:00:00+05:30,long,24780.3,24617.25,24693.56895,0.0,-163.05,STOP_LOSS,2025-05
2025-05-20 09:30:00+05:30,2025-05-20 15:15:00+05:30,short,24915.75,24713.85,24940.249107843236,239.79999999999927,201.9,EOD_EXIT,2025-05
2025-05-21 10:00:00+05:30,2025-05-21 12:00:00+05:30,long,24869.2,24733.45,24782.1578,46.89999999999782,-135.75,STOP_LOSS,2025-05
2025-05-23 09:30:00+05:30,2025-05-23 12:00:00+05:30,long,24781.4,24834.75,24716.2271408572,108.69999999999709,53.35,TRAILING_PROFIT,2025-05
2025-05-29 11:00:00+05:30,2025-05-29 15:00:00+05:30,short,24723.55,24850.75,24810.082425,23.0,-127.2,STOP_LOSS,2025-05
2025-05-30 12:30:00+05:30,2025-05-30 15:15:00+05:30,short,24737.15,24736.65,24823.730025,0.5,0.5,EOD_EXIT,2025-05
2025-06-02 13:30:00+05:30,2025-06-02 15:15:00+05:30,long,24728.25,24690.35,24641.701125,0.0,-37.9,EOD_EXIT,2025-06
2025-06-03 12:45:00+05:30,2025-06-03 15:15:00+05:30,short,24530.5,24538.4,24616.35675,0.0,-7.9,EOD_EXIT,2025-06
2025-06-06 09:30:00+05:30,2025-06-06 10:15:00+05:30,short,24687.35,24834.6,24773.755725,0.0,-147.25,STOP_LOSS,2025-06
2025-06-12 09:30:00+05:30,2025-06-12 15:15:00+05:30,short,25103.5,24856.0,25123.237993274848,256.09999999999854,247.5,EOD_EXIT,2025-06
2025-06-17 12:30:00+05:30,2025-06-17 15:15:00+05:30,short,24844.1,24841.5,24915.36967639908,16.19999999999709,2.6,EOD_EXIT,2025-06
2025-06-18 11:30:00+05:30,2025-06-18 15:15:00+05:30,short,24804.75,24798.75,24852.795522989116,38.54999999999927,6.0,EOD_EXIT,2025-06
2025-06-20 10:00:00+05:30,2025-06-20 15:15:00+05:30,long,24919.05,25079.75,24916.558415813175,197.54999999999927,160.7,EOD_EXIT,2025-06
2025-06-24 09:30:00+05:30,2025-06-24 12:30:00+05:30,long,25176.3,25181.15,25153.587040065024,132.45000000000073,4.85,TRAILING_PROFIT,2025-06
2025-06-24 13:30:00+05:30,2025-06-24 15:15:00+05:30,short,25043.5,25071.55,25131.15225,11.299999999999272,-28.05,EOD_EXIT,2025-06
2025-06-25 13:15:00+05:30,2025-06-25 15:15:00+05:30,long,25258.7,25236.35,25170.294550000002,0.0,-22.35,EOD_EXIT,2025-06
2025-06-30 10:15:00+05:30,2025-06-30 15:15:00+05:30,short,25555.0,25507.45,25563.38719595886,65.34999999999854,47.55,EOD_EXIT,2025-06
2025-07-02 11:00:00+05:30,2025-07-02 15:15:00+05:30,short,25477.2,25442.85,25481.581139786493,80.40000000000146,34.35,EOD_EXIT,2025-07
2025-07-03 09:45:00+05:30,2025-07-03 14:15:00+05:30,long,25545.35,25453.6,25455.941274999997,25.150000000001455,-91.75,STOP_LOSS,2025-07
2025-07-04 09:30:00+05:30,2025-07-04 14:30:00+05:30,short,25394.4,25454.55,25447.590980511457,54.80000000000291,-60.15,STOP_LOSS,2025-07
2025-07-10 09:30:00+05:30,2025-07-10 15:15:00+05:30,short,25438.55,25348.15,25446.180019690622,90.39999999999782,90.4,EOD_EXIT,2025-07
2025-07-17 10:30:00+05:30,2025-07-17 15:15:00+05:30,short,25148.9,25109.5,25187.557506439905,39.400000000001455,39.4,EOD_EXIT,2025-07
2025-07-21 10:00:00+05:30,2025-07-21 15:15:00+05:30,long,25052.55,25093.3,25006.009135708315,40.75,40.75,EOD_EXIT,2025-07
2025-07-24 11:15:00+05:30,2025-07-24 15:15:00+05:30,short,25112.65,25051.9,25138.337863334007,71.85000000000218,60.75,EOD_EXIT,2025-07
2025-07-30 09:30:00+05:30,2025-07-30 15:15:00+05:30,long,24877.2,24844.55,24790.129800000002,21.5,-32.65,EOD_EXIT,2025-07
2025-07-31 12:00:00+05:30,2025-07-31 14:15:00+05:30,long,24819.35,24867.15,24804.32896594674,107.60000000000218,47.8,TRAILING_PROFIT,2025-07
2025-08-01 09:30:00+05:30,2025-08-01 15:15:00+05:30,short,24709.0,24572.15,24716.522611118435,163.34999999999854,136.85,EOD_EXIT,2025-08
2025-08-04 12:45:00+05:30,2025-08-04 15:15:00+05:30,long,24705.7,24726.9,24625.227002738997,21.200000000000728,21.2,EOD_EXIT,2025-08
2025-08-05 13:15:00+05:30,2025-08-05 15:15:00+05:30,short,24605.0,24649.5,24691.1175,0.0,-44.5,EOD_EXIT,2025-08
2025-08-08 10:00:00+05:30,2025-08-08 15:15:00+05:30,short,24449.3,24350.85,24471.86607875761,100.09999999999854,98.45,EOD_EXIT,2025-08
2025-08-11 13:15:00+05:30,2025-08-11 15:15:00+05:30,long,24485.3,24562.15,24472.750390538175,100.65000000000146,76.85,EOD_EXIT,2025-08
2025-08-12 13:15:00+05:30,2025-08-12 15:15:00+05:30,short,24574.75,24485.85,24609.995183485196,88.90000000000146,88.9,EOD_EXIT,2025-08
2025-08-13 12:45:00+05:30,2025-08-13 15:15:00+05:30,long,24625.45,24630.4,24558.7897172569,32.70000000000073,4.95,EOD_EXIT,2025-08
2025-09-01 13:00:00+05:30,2025-09-01 15:15:00+05:30,long,24590.5,24624.3,24557.594954550772,41.75,33.8,EOD_EXIT,2025-09
2025-09-03 09:30:00+05:30,2025-09-03 13:45:00+05:30,short,24551.95,24652.95,24637.881825,0.0,-101.0,STOP_LOSS,2025-09
2025-09-04 09:30:00+05:30,2025-09-04 12:15:00+05:30,long,24885.85,24774.75,24798.749525,17.5,-111.1,STOP_LOSS,2025-09
2025-09-05 10:00:00+05:30,2025-09-05 13:45:00+05:30,short,24679.35,24770.3,24751.782027343124,40.849999999998545,-90.95,STOP_LOSS,2025-09
2025-09-12 09:30:00+05:30,2025-09-12 15:15:00+05:30,long,25049.7,25107.7,25038.861655553927,83.14999999999782,58.0,EOD_EXIT,2025-09
2025-09-16 10:00:00+05:30,2025-09-16 15:15:00+05:30,long,25165.05,25254.45,25152.35892524334,89.40000000000146,89.4,EOD_EXIT,2025-09
